0	0.434949847533333	9110.765386	0.028001	0.008429
3886.513118	0.434949847533333	9452.743266	0.029052	0.020320
8043.906112	0.434949847533333	9786.684950	0.030078	0.020536
12491.686792	0.434949847533333	10109.358565	0.031070	0.020488
17248.805602	1.350497818	3399.504192	0.010448	0.006507
22338.114548	1.350497818	3590.809953	0.011036	0.006831
27782.465636	1.51594262566667	3378.602917	0.010384	0.006639
33606.38297	1.51594262566667	3568.005435	0.010966	0.007364
39836.062752	1.6882337457	3382.970883	0.010397	0.007220
46500.488014	1.6882337457	3571.514285	0.010977	0.007771
53629.199154	1.9444827642	3273.903783	0.010062	0.007284
61255.080766	1.9444827642	3456.893941	0.010624	0.007871
69413.246908	2.14942810028667	3301.429904	0.010147	0.007731
78139.92637	2.14942810028667	3484.552363	0.010709	0.008374
87474.692138	2.19057843206667	3605.891136	0.011082	0.008913
97461.01876	2.19057843206667	3799.677010	0.011678	0.009703
108143.495516	2.09057582434667	4189.260040	0.012875	0.011046
119570.613248	2.09057582434667	4401.020397	0.013526	0.012052
131794.76436	2.01497841588	4789.028177	0.014718	0.013554
144871.685452	2.01497841588	5013.920030	0.015410	0.014686
158859.899954	2.09294091407333	5048.574227	0.015516	0.015204
173823.504956	2.09294091407333	5274.288605	0.016210	0.016261
189831.056476	2.35009472338	4906.351310	0.015079	0.015428
206954.454728	2.35009472338	5124.013770	0.015748	0.016319
225271.730952	2.71149826932667	4638.867104	0.014257	0.014972
244866.490048	2.71149826932667	4846.437912	0.014895	0.015760
265827.35321	3.03209519252667	4527.034396	0.013913	0.014878
288249.630024	3.03209519252667	4727.714762	0.014530	0.015647
312235.875834	3.18506057545333	4695.457448	0.014431	0.015687
337894.77701	3.18506057545333	4893.456666	0.015039	0.016482
365342.26568	3.13961852547333	5163.052601	0.015868	0.017531
394704.30656	3.13961852547333	5358.037709	0.016467	0.018356
426113.552758	2.96624797328667	5866.838424	0.018031	0.020229
459712.68997	2.96624797328667	6048.695183	0.018590	0.021034
495654.993846	2.77153959273333	6647.099289	0.020429	0.023220
534103.215258	2.77153959273333	6795.323756	0.020885	0.023902
575232.924496	2.64269886817333	7253.208456	0.022292	0.025583
619230.281804	2.64269886817333	7346.848082	0.022580	0.026023
666295.381576	2.63296354204	7439.920934	0.022866	0.026382
716642.252356	2.63296354204	7474.903146	0.022973	0.026530
770500.528936	2.76162033582	7140.846940	0.021947	0.025339
828113.780258	2.76162033582	7134.650416	0.021927	0.025262
889744.525708	3.01040436569333	6529.387352	0.020067	0.023097
955672.563018	3.01040436569333	6503.647224	0.019988	0.022918
1026198.312462	3.32167098205333	5864.353558	0.018023	0.020650
1101641.144758	3.32167098205333	5828.155371	0.017912	0.020453
1182344.954728	3.6098087673	5320.570882	0.016352	0.018677
1268675.931834	3.6098087673	5269.144377	0.016194	0.018469
1361027.019106	3.79008694211333	4953.794903	0.015225	0.017392
1459817.913142	3.79008694211333	4873.117504	0.014977	0.017129
1565497.293572	3.81374341304	4737.515067	0.014560	0.016701
1678545.609888	3.81374341304	4606.878162	0.014159	0.016301
1799476.753542	3.69140900758667	4588.962937	0.014104	0.016298
1928840.28741	3.69140900758667	4383.953518	0.013474	0.015653
2067224.789988	3.38316703072	4506.589879	0.013850	0.016141
2215258.412758	3.38316703072	4182.035529	0.012853	0.015064
2373614.453848	3.38316703072	3842.293997	0.011809	0.013913
2543012.472764	3.38316703072	3492.612343	0.010734	0.012704
