0	0.429680533986667	6586.734511	0.026416	0.022024
3614.400732	0.429680533986667	6839.938026	0.027432	0.029478
7477.018712	0.429680533986667	7088.855334	0.028430	0.016641
11605.733996	0.429680533986667	7331.334597	0.029403	0.015435
16017.900756	2.24832413582667	1467.230595	0.005884	0.003337
20732.9767	2.24832413582667	1557.279938	0.006246	0.003855
25772.523072	1.95430589732	1899.480375	0.007618	0.004936
31158.101116	1.95430589732	2011.578138	0.008068	0.005463
36913.901496	2.23390089065333	1863.715700	0.007475	0.005206
43065.692528	2.23390089065333	1973.820217	0.007916	0.005607
49639.768412	2.43996152426667	1913.539288	0.007674	0.005575
56666.104536	2.43996152426667	2025.828237	0.008125	0.006058
64175.202172	2.39652701176	2181.943885	0.008751	0.006742
72200.717896	2.39652701176	2306.407165	0.009250	0.007376
80777.360052	2.23553814284	2610.365176	0.010469	0.008637
89943.518172	2.23553814284	2752.339339	0.011038	0.009434
99739.685324	2.08339814869333	3109.296024	0.012470	0.010991
110209.50988	2.08339814869333	3268.256770	0.013107	0.011921
121398.743748	1.99760543293333	3577.329203	0.014347	0.013390
133356.820024	1.99760543293333	3748.157246	0.015032	0.014402
146136.852992	2.00127960914667	3914.676082	0.015700	0.015372
159795.11224	2.00127960914667	4090.240674	0.016404	0.016399
174392.600312	2.10969936048	4050.446895	0.016244	0.016524
189992.949172	2.10969936048	4224.345210	0.016942	0.017478
206665.575508	2.31353199888	4015.756481	0.016105	0.016821
224484.10308	2.31353199888	4184.349914	0.016781	0.017665
243527.940372	2.55968252276	3939.405075	0.015799	0.016765
263879.651172	2.55968252276	4101.958144	0.016451	0.017530
285630.739296	2.77020440564	3944.075973	0.015818	0.016946
308876.915632	2.77020440564	4101.374939	0.016449	0.017676
333720.201676	2.88821102229333	4085.647805	0.016386	0.017679
360271.558952	2.88821102229333	4237.788733	0.016996	0.018397
388647.733708	2.90316015146667	4364.357155	0.017503	0.019006
418973.886336	2.90316015146667	4508.474747	0.018081	0.019704
451384.64314	2.84293240989333	4742.917261	0.019022	0.020780
486023.044568	2.84293240989333	4871.629145	0.019538	0.021419
523041.59698	2.75549367721333	5144.765884	0.020633	0.022660
562604.902068	2.75549367721333	5246.590781	0.021042	0.023171
604887.55332	2.68897811594667	5461.447626	0.021903	0.024139
650076.239556	2.68897811594667	5524.735716	0.022157	0.024441
698370.270812	2.67456889434667	5596.684895	0.022446	0.024747
749984.20776	2.67456889434667	5615.372108	0.022521	0.024795
805145.232288	2.71723561621333	5524.725880	0.022157	0.024352
864097.880456	2.71723561621333	5500.055483	0.022058	0.024164
927101.93896	2.79751005586667	5298.628492	0.021250	0.023223
994436.12632	2.79751005586667	5234.668605	0.020994	0.022852
1066398.618764	2.88264366368	4998.278550	0.020046	0.021771
1143307.050228	2.88264366368	4896.535039	0.019638	0.021257
1225501.66766	2.94035767973333	4679.139145	0.018766	0.020284
1313345.33102	2.94035767973333	4536.617763	0.018194	0.019631
1407226.1427	2.94976399154667	4355.802044	0.017469	0.018844
1507560.076944	2.94976399154667	4166.332202	0.016709	0.018025
1614789.402196	2.90757933001333	4008.368399	0.016076	0.017358
1729388.991708	2.90757933001333	3766.375201	0.015105	0.016338
1851864.745888	2.78640163284	3648.556128	0.014633	0.015848
1982758.85114	2.78640163284	3343.142918	0.013408	0.014562
2122648.728096	2.78640163284	3030.885587	0.012155	0.013240
2272153.868108	2.78640163284	2716.716136	0.010895	0.011900
