0	0.39595983224	9813.210642	0.030580	0.014999
3868.05076	0.39595983224	10152.953969	0.031638	0.026413
8005.978414	0.39595983224	10479.978091	0.032657	0.020158
12432.62447	0.39595983224	10790.567590	0.033625	0.019958
17168.492922	1.55112899330667	2873.682531	0.008955	0.005145
22234.641926	1.55112899330667	3040.840824	0.009476	0.005691
27654.346286	1.51788296772	3285.243729	0.010237	0.006494
33452.543292	1.51788296772	3469.876302	0.010813	0.007202
39655.83272	1.73526594266667	3205.829292	0.009990	0.006876
46291.368508	1.73526594266667	3386.136664	0.010552	0.007471
53390.183728	2.04472478112	3035.929034	0.009460	0.006904
60984.973938	2.04472478112	3208.098729	0.009997	0.007462
69109.54302	2.24783808456667	3083.030902	0.009607	0.007348
77801.019828	2.24783808456667	3256.393233	0.010147	0.007940
87099.858188	2.23756207388	3452.106484	0.010757	0.008632
97047.066088	2.23756207388	3639.247940	0.011340	0.009385
107688.638974	2.12852885317333	4027.182873	0.012549	0.010700
119072.78894	2.12852885317333	4232.696781	0.013190	0.011657
131252.161376	2.06583096449333	4576.645500	0.014262	0.013017
144281.064158	2.06583096449333	4794.838097	0.014941	0.014121
158219.900944	2.14077768058	4842.529130	0.015090	0.014691
173131.29204	2.14077768058	5062.507981	0.015776	0.015766
189083.399372	2.38500980442667	4749.303909	0.014800	0.015124
206148.818162	2.38500980442667	4962.487148	0.015464	0.016044
224405.685252	2.74212288046667	4510.516103	0.014055	0.014798
243936.57078	2.74212288046667	4714.261023	0.014690	0.015590
264831.24899	3.07175506292667	4397.698428	0.013704	0.014694
287183.927422	3.07175506292667	4594.732686	0.014318	0.015446
311096.571884	3.23942785926667	4547.851997	0.014172	0.015418
336678.35229	3.23942785926667	4742.435690	0.014778	0.016185
364046.196822	3.20644044261333	4986.530132	0.015539	0.017137
393323.683606	3.20644044261333	5179.013812	0.016139	0.017931
424644.919846	3.02898668697333	5676.518630	0.017689	0.019762
458152.325176	3.02898668697333	5858.055687	0.018255	0.020551
493998.848308	2.80940923050667	6490.871461	0.020227	0.022866
532346.858708	2.80940923050667	6640.949261	0.020694	0.023557
573371.471568	2.64689383518	7177.818504	0.022367	0.025534
617259.993644	2.64689383518	7272.418148	0.022662	0.025995
664211.369094	2.60851996388667	7444.853770	0.023199	0.026647
714440.612774	2.60851996388667	7476.627991	0.023298	0.026798
768174.931104	2.72018545409333	7179.231769	0.022372	0.025729
825660.372012	2.72018545409333	7166.493323	0.022332	0.025632
887157.9458	2.96554806842	6551.718849	0.020416	0.023409
952947.504278	2.96554806842	6519.627924	0.020316	0.023202
1023329.957412	3.28543069409333	5850.169254	0.018230	0.020800
1098624.502514	3.28543069409333	5810.041397	0.018105	0.020581
1179174.165862	3.58901541534667	5273.859421	0.016434	0.018683
1265346.356862	3.58901541534667	5221.248267	0.016270	0.018465
1357533.42221	3.78484148849333	4886.536721	0.015227	0.017308
1456154.86254	3.78484148849333	4807.126929	0.014980	0.017045
1561659.549072	3.82009358052	4659.960374	0.014521	0.016571
1674529.048584	3.82009358052	4532.965926	0.014125	0.016180
1795275.960926	3.70588633394	4507.344655	0.014046	0.016150
1924451.123126	3.70588633394	4308.742668	0.013427	0.015521
2062641.946904	3.40802056452667	4418.396740	0.013768	0.015968
2210479.068616	3.40802056452667	4105.466475	0.012793	0.014921
2368634.132606	3.40802056452667	3777.085603	0.011770	0.013799
2537828.657798	3.40802056452667	3438.297650	0.010714	0.012618
